,temp,rh,pressure,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2015-01-26,-99,-99,982.416666666667,,,,,38.304347826087,45.0434782608696,54.304347826087,35.5416666666667,9.28333333333333,881.9,2,1019.5,1004.2,964.5,986.8,26,0,0,0,0
2015-01-27,-99,-99,976.091666666667,,,,,60.8260869565217,50.9130434782609,75.2608695652174,56.7958333333333,35.5416666666667,636.5,1,881.9,1019.5,1004.2,964.5,27,0,0,0,0
2015-01-28,-99,-99,975.220833333333,,,,,72.3478260869565,56.2173913043478,87.3478260869565,49.9458333333333,56.7958333333333,739.9,1,636.5,881.9,1019.5,1004.2,28,0,0,0,0
2015-01-29,-99,-99,960.029166666667,,,,,47,53.4782608695652,65.6086956521739,38.2625,49.9458333333333,961.3,2,739.9,636.5,881.9,1019.5,29,0,0,0,0
2015-01-30,-99,-99,940.45,,,,,28.4782608695652,38.7391304347826,43.0869565217391,20.7291666666667,38.2625,971.3,2,961.3,739.9,636.5,881.9,30,0,0,0,0
2015-01-31,-99,-99,946.091666666667,,,,,29.3478260869565,49.0434782608696,49.1304347826087,21.7291666666667,20.7291666666667,993.9,2,971.3,961.3,739.9,636.5,31,0,0,0,1
2015-02-01,-99,-99,952.3375,,,,,14.4090909090909,41.1818181818182,32.9090909090909,24.3125,21.7291666666667,1003.3,2,993.9,971.3,961.3,739.9,32,0,0,0,1
2015-02-02,-99,-99,958.795833333333,,,,,67.3913043478261,62.1739130434783,86.6086956521739,38.675,24.3125,864.4,2,1003.3,993.9,971.3,961.3,33,0,0,0,0
2015-02-03,-99,-99,964.104166666667,,,,,44.9565217391304,51.6521739130435,63.1304347826087,43.1833333333333,38.675,627.6,1,864.4,1003.3,993.9,971.3,34,0,0,0,0
2015-02-04,-99,-99,967.804347826087,,,,,46.6521739130435,56.5217391304348,66.9565217391304,54.9625,43.1833333333333,764.3,1,627.6,864.4,1003.3,993.9,35,0,0,0,0
2015-02-05,-99,-99,975.429166666667,,,,,24.9130434782609,51.8695652173913,47.1739130434783,40.0666666666667,54.9625,986.2,2,764.3,627.6,864.4,1003.3,36,0,0,0,0
2015-02-06,-99,-99,975.775,,,,,16.7391304347826,43.4347826086957,36.0869565217391,46.5875,40.0666666666667,999,2,986.2,764.3,627.6,864.4,37,0,0,0,0
2015-02-07,-99,-99,981.3125,,,,,19.304347826087,41.304347826087,37.0434782608696,53.525,46.5875,943.8,2,999,986.2,764.3,627.6,38,0,0,0,1
2015-02-08,-99,-99,974.116666666667,,,,,10.695652173913,35.3478260869565,27.0869565217391,41.4583333333333,53.525,992.5,2,943.8,999,986.2,764.3,39,0,0,0,1
2015-02-09,-99,-99,978.154166666667,,,,,9.04347826086957,26.2173913043478,20.8260869565217,17.4,41.4583333333333,884.9,2,992.5,943.8,999,986.2,40,0,0,0,0
2015-02-10,-99,-99,981.575,,,,,10.4782608695652,31.4347826086957,24.8695652173913,30.1833333333333,17.4,654.9,1,884.9,992.5,943.8,999,41,0,0,0,0
2015-02-11,-99,-99,985.441666666667,,,,,42.9130434782609,42.1304347826087,56.3478260869565,53.9333333333333,30.1833333333333,767.7,1,654.9,884.9,992.5,943.8,42,0,0,0,0
2015-02-12,-99,-99,986.066666666667,,,,,29,36.6521739130435,42.3913043478261,52.5541666666667,53.9333333333333,956.2,2,767.7,654.9,884.9,992.5,43,0,0,0,0
2015-02-13,-99,-99,983.104166666667,,,,,29.2173913043478,38.4782608695652,43.6086956521739,58.1833333333333,52.5541666666667,951.2,2,956.2,767.7,654.9,884.9,44,0,0,0,0
2015-02-14,-99,-99,976.2,,,,,9.60869565217391,33.0434782608696,24.8695652173913,65.75,58.1833333333333,1038.4,2,951.2,956.2,767.7,654.9,45,0,0,0,1
2015-02-15,-99,-99,975.629166666667,,,,,15.3478260869565,41.3913043478261,33.9565217391304,63.3375,65.75,1046.3,2,1038.4,951.2,956.2,767.7,46,0,0,0,1
2015-02-16,-99,-99,982.158333333333,,,,,29.9130434782609,52.5217391304348,51.3478260869565,86.2791666666667,63.3375,872,2,1046.3,1038.4,951.2,956.2,47,0,0,0,0
2015-02-17,-99,-99,990.833333333333,,,,,14.304347826087,36.7391304347826,30.8695652173913,64.3375,86.2791666666667,605.1,1,872,1046.3,1038.4,951.2,48,0,0,0,0
2015-02-18,-99,-99,997.020833333333,,,,,12.6521739130435,26.3913043478261,23.9130434782609,45.1958333333333,64.3375,677.5,1,605.1,872,1046.3,1038.4,49,0,0,0,0
2015-02-19,-99,-99,990.504166666667,,,,,29.3478260869565,44.1304347826087,46.6521739130435,62.8583333333333,45.1958333333333,870.4,2,677.5,605.1,872,1046.3,50,0,0,0,0
2015-02-20,-99,-99,980.920833333333,,,,,45.3478260869565,55.5652173913044,65.3478260869565,63.8416666666667,62.8583333333333,830.1,2,870.4,677.5,605.1,872,51,0,0,0,0
2015-02-21,-99,-99,966.679166666667,,,,,11.0869565217391,34.7826086956522,27.1739130434783,48.3916666666667,63.8416666666667,874.5,2,830.1,870.4,677.5,605.1,52,0,0,0,1
2015-02-22,-99,-99,965.9375,,,,,7.82608695652174,34.6086956521739,24.304347826087,28.4291666666667,48.3916666666667,845.4,2,874.5,830.1,870.4,677.5,53,0,0,0,1
2015-02-23,-99,-99,965.65,,,,,21.5217391304348,35.8695652173913,36.0869565217391,40.3041666666667,28.4291666666667,743.7,1,845.4,874.5,830.1,870.4,54,0,0,0,0
2015-02-24,-99,-99,965.975,,,,,16.8695652173913,33.304347826087,30.9565217391304,25.4541666666667,40.3041666666667,585.6,1,743.7,845.4,874.5,830.1,55,0,0,0,0
2015-02-25,-99,-99,973.079166666667,,,,,3.91304347826087,13.1304347826087,9.86956521739131,9.4375,25.4541666666667,755.3,1,585.6,743.7,845.4,874.5,56,0,0,0,0
2015-02-26,-99,-99,977.566666666667,,,,,18.4347826086957,23.6086956521739,26.9565217391304,17.9041666666667,9.4375,963.5,2,755.3,585.6,743.7,845.4,57,0,0,0,0
2015-02-27,-99,-99,973.395833333333,,,,,18.1304347826087,29.0434782608696,29.695652173913,36.2708333333333,17.9041666666667,974.9,2,963.5,755.3,585.6,743.7,58,0,0,0,0
2015-02-28,-99,-99,977.420833333333,,,,,9.69565217391305,27.4782608695652,22.1739130434783,35.3583333333333,36.2708333333333,1015.9,2,974.9,963.5,755.3,585.6,59,0,0,0,1
2015-03-01,-99,-99,973.754166666667,,,,,9.82608695652174,29.6086956521739,23.3478260869565,35.9583333333333,35.3583333333333,1043.3,2,1015.9,974.9,963.5,755.3,60,0,0,0,1
2015-03-02,-99,-99,968.275,,,,,37.5217391304348,44.5217391304348,53.304347826087,40.5625,35.9583333333333,903.5,2,1043.3,1015.9,974.9,963.5,61,0,0,0,0
2015-03-03,-99,-99,980.433333333333,,,,,16.6086956521739,30.3913043478261,29.1739130434783,21.4541666666667,40.5625,674.5,1,903.5,1043.3,1015.9,974.9,62,0,0,0,0
2015-03-04,-99,-99,981.916666666667,,,,,21.7391304347826,31.3478260869565,33.8260869565217,21.4166666666667,21.4541666666667,795,1,674.5,903.5,1043.3,1015.9,63,0,0,0,0
2015-03-05,-99,-99,986.133333333333,,,,,12.7727272727273,21.6363636363636,21.5909090909091,17.9083333333333,21.4166666666667,943.8,2,795,674.5,903.5,1043.3,64,0,0,0,0
2015-03-06,-99,-99,991.2875,,,,,19.6086956521739,27.9565217391304,30.4347826086957,23.6458333333333,17.9083333333333,969.4,2,943.8,795,674.5,903.5,65,0,0,0,0
2015-03-07,-99,-99,992.7125,,,,,15.695652173913,36.9565217391304,31.9130434782609,31.3583333333333,23.6458333333333,998.3,2,969.4,943.8,795,674.5,66,0,0,0,1
2015-03-08,-99,-99,990.266666666667,,,,,9.78260869565217,30.8695652173913,24.0434782608696,31.2958333333333,31.3583333333333,1043.3,2,998.3,969.4,943.8,795,67,0,0,0,1
2015-03-09,-99,-99,987.829166666667,,,,,22.7826086956522,42.6086956521739,40.3913043478261,40.1416666666667,31.2958333333333,930.9,2,1043.3,998.3,969.4,943.8,68,0,0,0,0
2015-03-10,-99,-99,984.508333333333,,,,,32.3478260869565,48,51.0869565217391,49.0791666666667,40.1416666666667,694.7,1,930.9,1043.3,998.3,969.4,69,0,0,0,0
2015-03-11,-99,-99,980.4625,,,,,39.6086956521739,44.9130434782609,55.3913043478261,40.6791666666667,49.0791666666667,807,2,694.7,930.9,1043.3,998.3,70,0,0,0,0
2015-03-12,-99,-99,982.5125,,,,,3.73913043478261,11.9565217391304,9.17391304347826,16.6416666666667,40.6791666666667,997.3,2,807,694.7,930.9,1043.3,71,0,0,0,0
2015-03-13,-99,-99,979.633333333333,,,,,11.0434782608696,26.0434782608696,22.5217391304348,27.8458333333333,16.6416666666667,1013.4,2,997.3,807,694.7,930.9,72,0,0,0,0
2015-03-14,-99,-99,981.208333333333,,,,,13.1739130434783,29.3478260869565,25.8695652173913,36.2458333333333,27.8458333333333,1029.6,2,1013.4,997.3,807,694.7,73,0,0,0,1
2015-03-15,-99,-99,987.733333333333,,,,,6.39130434782609,20.9565217391304,16.1304347826087,50.0958333333333,36.2458333333333,1057.6,2,1029.6,1013.4,997.3,807,74,0,0,0,1
2015-03-16,-99,-99,990.083333333333,,,,,22.3478260869565,37.5217391304348,37.3913043478261,61.575,50.0958333333333,935.3,2,1057.6,1029.6,1013.4,997.3,75,0,0,0,0
2015-03-17,-99,-99,989.820833333333,,,,,25.7826086956522,38.304347826087,40.6956521739131,63.1333333333333,61.575,711,1,935.3,1057.6,1029.6,1013.4,76,0,0,0,0
2015-03-18,-99,-99,985.125,,,,,20.5652173913043,38,36.2173913043478,53.2041666666667,63.1333333333333,779.6,1,711,935.3,1057.6,1029.6,77,0,0,0,0
2015-03-19,-99,-99,983.504166666667,,,,,19.304347826087,40.3478260869565,36.6956521739131,50.1916666666667,53.2041666666667,990.7,2,779.6,711,935.3,1057.6,78,0,0,0,0
2015-03-20,-99,-99,982.918181818182,,,,,16.9565217391304,45.3478260869565,37.2608695652174,55.2833333333333,50.1916666666667,1025.2,2,990.7,779.6,711,935.3,79,0,0,0,0
2015-03-21,-99,-99,975.045833333333,,,,,10.7391304347826,39.0869565217391,29.1739130434783,46.95,55.2833333333333,1028.6,2,1025.2,990.7,779.6,711,80,0,0,0,1
2015-03-22,-99,-99,976.141666666667,,,,,4.91304347826087,29.8260869565217,19.4347826086957,51.6208333333333,46.95,1055.1,2,1028.6,1025.2,990.7,779.6,81,0,0,0,1
2015-03-23,-99,-99,978.054166666667,,,,,14.3913043478261,35.2173913043478,30,48.7625,51.6208333333333,913.9,2,1055.1,1028.6,1025.2,990.7,82,0,0,0,0
2015-03-24,-99,-99,972.2875,,,,,16.9130434782609,43.3913043478261,36.304347826087,63.6304347826087,48.7625,656.8,1,913.9,1055.1,1028.6,1025.2,83,0,0,0,0
2015-03-25,-99,-99,968.670833333333,,,,,21.8695652173913,38,37.4347826086957,46.3916666666667,63.6304347826087,980,2,656.8,913.9,1055.1,1028.6,84,0,0,0,0
2015-03-26,-99,-99,967.620833333333,,,,,18.2173913043478,29.1304347826087,29.9130434782609,36.6583333333333,46.3916666666667,967.2,2,980,656.8,913.9,1055.1,85,0,0,0,0
2015-03-27,-99,-99,970.7125,,,,,6.73913043478261,17.8260869565217,14.6521739130435,13.4869565217391,36.6583333333333,984.1,2,967.2,980,656.8,913.9,86,0,0,0,0
2015-03-28,-99,-99,976.525,,,,,3.30434782608696,13.9130434782609,9.86956521739131,15.0041666666667,13.4869565217391,1008.3,2,984.1,967.2,980,656.8,87,0,0,0,1
2015-03-29,-99,-99,970.604166666667,,,,,6.04347826086957,23,16.8695652173913,21.4625,15.0041666666667,1024.1,2,1008.3,984.1,967.2,980,88,0,0,0,1
2015-03-30,-99,-99,962.4375,,,,,11.4347826086957,21.9130434782609,20.695652173913,18.0833333333333,21.4625,858.6,2,1024.1,1008.3,984.1,967.2,89,0,0,0,0
2015-03-31,-99,-99,965.275,,,,,6.73913043478261,19.304347826087,15.4782608695652,10.9708333333333,18.0833333333333,608.2,1,858.6,1024.1,1008.3,984.1,90,0,0,0,0
2015-04-01,-99,-99,972.358333333333,,,,,2.78260869565217,12,8.47826086956522,7.26666666666667,10.9708333333333,732,1,608.2,858.6,1024.1,1008.3,91,0,0,0,0
2015-04-02,-99,-99,972.691666666667,,,,,7.91304347826087,20.7826086956522,17.1739130434783,9.25416666666667,7.26666666666667,771.2,1,732,608.2,858.6,1024.1,92,0,0,0,0
2015-04-03,-99,-99,977.2,,,,,3.56521739130435,13.1739130434783,9.60869565217391,8.15833333333333,9.25416666666667,1017.4,2,771.2,732,608.2,858.6,93,0,0,0,0
2015-04-04,-99,-99,973.554166666667,,,,,3.17391304347826,16.4347826086957,11,19.4916666666667,8.15833333333333,1048.1,2,1017.4,771.2,732,608.2,94,0,0,0,1
2015-04-05,-99,-99,976.291666666667,,,,,2,10.6086956521739,7.17391304347826,18.0375,19.4916666666667,1059.9,2,1048.1,1017.4,771.2,732,95,0,0,1,1
2015-04-06,-99,-99,980.829166666667,,,,,1.65217391304348,11.6086956521739,7.43478260869565,10.55,18.0375,910.5,2,1059.9,1048.1,1017.4,771.2,96,1,0,0,0
2015-04-07,-99,-99,988.033333333333,,,,,4.56521739130435,13.6086956521739,10.7826086956522,12.4583333333333,10.55,679,1,910.5,1059.9,1048.1,1017.4,97,0,1,0,0
2015-04-08,-99,-99,986.55,,,,,5.73913043478261,22.8260869565217,16.5217391304348,18.3916666666667,12.4583333333333,794.6,1,679,910.5,1059.9,1048.1,98,0,0,0,0
2015-04-09,-99,-99,988.708333333333,,,,,14.3913043478261,31.1304347826087,28,39.9958333333333,18.3916666666667,994.1,2,794.6,679,910.5,1059.9,99,0,0,0,0
2015-04-10,-99,-99,984.595833333333,,,,,15.9565217391304,31.3913043478261,29.2608695652174,36.6,39.9958333333333,1029.6,2,994.1,794.6,679,910.5,100,0,0,0,0
2015-04-11,-99,-99,981.0875,,,,,7,29.9130434782609,21.0869565217391,31.6125,36.6,1029.9,2,1029.6,994.1,794.6,679,101,0,0,0,1
2015-04-12,-99,-99,987.370833333333,,,,,5.08695652173913,19.0869565217391,14.0434782608696,17.3458333333333,31.6125,1061,2,1029.9,1029.6,994.1,794.6,102,0,0,0,1
2015-04-13,-99,-99,985.216666666667,,,,,14,25.0434782608696,24.3478260869565,18.0875,17.3458333333333,910.7,2,1061,1029.9,1029.6,994.1,103,0,0,0,0
2015-04-14,-99,-99,985.9375,,,,,12.7826086956522,26.8695652173913,24.304347826087,19.5166666666667,18.0875,644.7,1,910.7,1061,1029.9,1029.6,104,0,0,0,0
2015-04-15,-99,-99,980.175,,,,,24.0434782608696,38.9130434782609,39.4782608695652,25.6833333333333,19.5166666666667,770.4,1,644.7,910.7,1061,1029.9,105,0,0,0,0
2015-04-16,-99,-99,973.85652173913,,,,,16.6086956521739,37.8695652173913,33.1739130434783,26.0083333333333,25.6833333333333,990.8,2,770.4,644.7,910.7,1061,106,0,0,0,0
2015-04-17,-99,-99,970.695833333333,,,,,11.3913043478261,33.3913043478261,26.6086956521739,26.5,26.0083333333333,1003.3,2,990.8,770.4,644.7,910.7,107,0,0,0,0
2015-04-18,-99,-99,977.779166666667,,,,,3.1304347826087,12.5652173913043,9.1304347826087,12.775,26.5,1006.9,2,1003.3,990.8,770.4,644.7,108,0,0,0,1
2015-04-19,-99,-99,981.3,,,,,3.39130434782609,15.695652173913,10.9565217391304,13.4666666666667,12.775,961.8,2,1006.9,1003.3,990.8,770.4,109,0,0,0,1
2015-04-20,-99,-99,979.545833333333,,,,,10.7391304347826,23.3478260869565,20.7391304347826,18.5208333333333,13.4666666666667,816,2,961.8,1006.9,1003.3,990.8,110,0,0,0,0
2015-04-21,-99,-99,981.7,,,,,12.6363636363636,28.4545454545455,25,23.4541666666667,18.5208333333333,623,1,816,961.8,1006.9,1003.3,111,0,0,0,0
2015-04-22,-99,-99,980.525,,,,,19.7826086956522,33.4347826086957,33.2608695652174,26.2125,23.4541666666667,584,1,623,816,961.8,1006.9,112,0,0,0,0
2015-04-23,-99,-99,976.1375,,,,,14.0869565217391,33.8260869565217,29.0434782608696,26.7333333333333,26.2125,981.8,2,584,623,816,961.8,113,0,0,0,0
2015-04-24,-99,-99,975.529166666667,,,,,8.47826086956522,25.3478260869565,20.1304347826087,26.8291666666667,26.7333333333333,1016.9,2,981.8,584,623,816,114,0,0,0,0
2015-04-25,-99,-99,973.304166666667,,,,,6.26086956521739,20.6521739130435,15.695652173913,22.1125,26.8291666666667,1026.6,2,1016.9,981.8,584,623,115,0,0,0,1
2015-04-26,-99,-99,970.25,,,,,3.26086956521739,17.8260869565217,11.9130434782609,20.8791666666667,22.1125,1052.6,2,1026.6,1016.9,981.8,584,116,0,0,0,1
2015-04-27,-99,-99,966.0375,,,,,8.21739130434783,18.9565217391304,16.5652173913043,24.675,20.8791666666667,913.9,2,1052.6,1026.6,1016.9,981.8,117,0,0,0,0
2015-04-28,-99,-99,965.870833333333,,,,,17.5652173913043,27.7826086956522,28.6521739130435,24.1541666666667,24.675,692.9,1,913.9,1052.6,1026.6,1016.9,118,0,0,0,0
2015-04-29,-99,-99,978.270833333333,,,,,11.9130434782609,21.1304347826087,20.5652173913043,18.5,24.1541666666667,815.3,2,692.9,913.9,1052.6,1026.6,119,0,0,0,0
2015-04-30,-99,-99,976.308333333333,,,,,11.8260869565217,25.5652173913043,22.8260869565217,17.6583333333333,18.5,1017,2,815.3,692.9,913.9,1052.6,120,0,0,1,0
2015-05-01,-99,-99,969.691666666667,,,,,4,15.6521739130435,11.4347826086957,13.8958333333333,17.6583333333333,587.3,1,1017,815.3,692.9,913.9,121,1,0,0,0
2015-05-02,-99,-99,969.183333333333,,,,,5.82608695652174,13.9130434782609,12.0434782608696,10.6083333333333,13.8958333333333,997.1,2,587.3,1017,815.3,692.9,122,0,1,0,1
2015-05-03,-99,-99,972.883333333333,,,,,7.21739130434783,13.5217391304348,12.8260869565217,16.85,10.6083333333333,1023.6,2,997.1,587.3,1017,815.3,123,0,0,0,1
2015-05-04,-99,-99,972.608333333333,,,,,25.6521739130435,26.1739130434783,34.2173913043478,22.7333333333333,16.85,899.4,2,1023.6,997.1,587.3,1017,124,0,0,0,0
2015-05-05,-99,-99,970.158333333333,,,,,20.0869565217391,29.1304347826087,31.304347826087,30.8375,22.7333333333333,649.9,1,899.4,1023.6,997.1,587.3,125,0,0,0,0
2015-05-06,-99,-99,972.0375,,,,,20.4347826086957,24.695652173913,29.3478260869565,29.4333333333333,30.8375,803.5,2,649.9,899.4,1023.6,997.1,126,0,0,0,0
2015-05-07,-99,-99,978.083333333333,,,,,12.695652173913,22.2608695652174,21.7826086956522,14.6,29.4333333333333,731.7,1,803.5,649.9,899.4,1023.6,127,0,0,0,0
2015-05-08,-99,-99,977.35,,,,,10.6521739130435,23.9130434782609,20.9565217391304,19.8375,14.6,706,1,731.7,803.5,649.9,899.4,128,0,0,0,0
2015-05-09,-99,-99,977.65,,,,,5.69565217391304,20.6086956521739,15.5217391304348,16.2708333333333,19.8375,1033.7,2,706,731.7,803.5,649.9,129,0,0,0,1
2015-05-10,-99,-99,982.933333333333,,,,,3.34782608695652,14.1304347826087,9.95652173913044,14.7166666666667,16.2708333333333,738.1,1,1033.7,706,731.7,803.5,130,0,0,0,1
2015-05-11,-99,-99,986.05,,,,,15.4285714285714,28.5714285714286,27.2857142857143,23.25,14.7166666666667,802.2,2,738.1,1033.7,706,731.7,131,0,0,0,0
2015-05-12,-99,-99,983.479166666667,,,,,12.0869565217391,29.695652173913,25.2608695652174,23.2125,23.25,652.2,1,802.2,738.1,1033.7,706,132,0,0,0,0
2015-05-13,-99,-99,976.3125,,,,,15.8695652173913,33.5217391304348,30.1739130434783,32.2375,23.2125,777.3,1,652.2,802.2,738.1,1033.7,133,0,0,1,0
2015-05-14,-99,-99,970.033333333333,,,,,3.04347826086957,11.9565217391304,8.69565217391304,14.525,32.2375,995.8,2,777.3,652.2,802.2,738.1,134,1,0,0,0
2015-05-15,-99,-99,973.583333333333,,,,,8.60869565217391,20.4782608695652,17.5652173913043,20.9083333333333,14.525,1006.3,2,995.8,777.3,652.2,802.2,135,0,1,0,0
2015-05-16,-99,-99,980.291666666667,,,,,8.86956521739131,17.5652173913043,16.2173913043478,21.2083333333333,20.9083333333333,967.5,2,1006.3,995.8,777.3,652.2,136,0,0,0,1
2015-05-17,-99,-99,981.683333333333,,,,,6.65217391304348,18.6086956521739,15.0434782608696,19.4125,21.2083333333333,955.9,2,967.5,1006.3,995.8,777.3,137,0,0,0,1
2015-05-18,-99,-99,976.4625,,,,,15.6521739130435,30,28.3913043478261,27.6083333333333,19.4125,819.4,2,955.9,967.5,1006.3,995.8,138,0,0,0,0
2015-05-19,-99,-99,968.85,,,,,9.65217391304348,23.4782608695652,20.0434782608696,25.1541666666667,27.6083333333333,569.8,1,819.4,955.9,967.5,1006.3,139,0,0,0,0
2015-05-20,-99,-99,969.908333333333,,,,,7.52173913043478,18.5652173913043,15.695652173913,17.3916666666667,25.1541666666667,668.5,1,569.8,819.4,955.9,967.5,140,0,0,0,0
2015-05-21,-99,-99,977.621739130435,,,,,10.6086956521739,20.5217391304348,19.2173913043478,11.1708333333333,17.3916666666667,682.1,1,668.5,569.8,819.4,955.9,141,0,0,0,0
2015-05-22,-99,-99,978.145833333333,,,,,15.2173913043478,33.6086956521739,29.9130434782609,17.8625,11.1708333333333,902.8,2,682.1,668.5,569.8,819.4,142,0,0,0,0
2015-05-23,-99,-99,973.2375,,,,,6.34782608695652,20.1739130434783,15.7391304347826,7.525,17.8625,924.6,2,902.8,682.1,668.5,569.8,143,0,0,0,1
2015-05-24,-99,-99,975.425,,,,,4.91304347826087,13.5652173913043,11,9.57916666666667,7.525,927.5,2,924.6,902.8,682.1,668.5,144,0,0,1,1
2015-05-25,-99,-99,972.033333333333,,,,,3.43478260869565,11.4347826086957,8.56521739130435,12.5875,9.57916666666667,823.5,2,927.5,924.6,902.8,682.1,145,1,0,0,0
2015-05-26,-99,-99,970.7625,,,,,8.56521739130435,19.6521739130435,17.0869565217391,14.5958333333333,12.5875,622.4,1,823.5,927.5,924.6,902.8,146,0,1,0,0
2015-05-27,-99,-99,977.170833333333,,,,,4.91304347826087,13.6086956521739,10.8695652173913,11.3125,14.5958333333333,706.8,1,622.4,823.5,927.5,924.6,147,0,0,0,0
2015-05-28,-99,-99,978.058333333333,,,,,15.8260869565217,24.5217391304348,25.5652173913043,19.025,11.3125,914.7,2,706.8,622.4,823.5,927.5,148,0,0,0,0
2015-05-29,-99,-99,974.716666666667,,,,,12.4347826086957,25.4782608695652,23.1739130434783,20.3833333333333,19.025,955.3,2,914.7,706.8,622.4,823.5,149,0,0,0,0
2015-05-30,-99,-99,974.4375,,,,,4.08695652173913,16.6086956521739,11.8260869565217,17.5916666666667,20.3833333333333,736.5,1,955.3,914.7,706.8,622.4,150,0,0,0,1
2015-05-31,-99,-99,979.0375,,,,,3.21739130434783,11.2173913043478,8.65217391304348,20.3166666666667,17.5916666666667,616.3,1,736.5,955.3,914.7,706.8,151,0,0,0,1
2015-06-01,-99,-99,977.725,,,,,17.5217391304348,22.304347826087,25.695652173913,19.0875,20.3166666666667,668.2,1,616.3,736.5,955.3,914.7,152,0,0,0,0
2015-06-02,-99,-99,978.983333333333,,,,,9.08695652173913,23.8260869565217,19.695652173913,22.0166666666667,19.0875,534.5,1,668.2,616.3,736.5,955.3,153,0,0,0,0
2015-06-03,-99,-99,981.0875,,,,,14.8695652173913,34.8695652173913,30.2608695652174,27.8833333333333,22.0166666666667,608.8,1,534.5,668.2,616.3,736.5,154,0,0,1,0
2015-06-04,-99,-99,983.075,,,,,3.69565217391304,15.6086956521739,11.0869565217391,21.0916666666667,27.8833333333333,893.5,2,608.8,534.5,668.2,616.3,155,1,0,0,0
2015-06-05,-99,-99,983.691666666667,,,,,8,22.7391304347826,18.1304347826087,26.1666666666667,21.0916666666667,907.9,2,893.5,608.8,534.5,668.2,156,0,1,0,0
2015-06-06,-99,-99,982.608333333333,,,,,5.1304347826087,17.8695652173913,13.4347826086957,25.6083333333333,26.1666666666667,918.7,2,907.9,893.5,608.8,534.5,157,0,0,0,1
2015-06-07,-99,-99,983.420833333333,,,,,3.13636363636364,13.5454545454545,9.54545454545454,24.6708333333333,25.6083333333333,930.2,2,918.7,907.9,893.5,608.8,158,0,0,0,1
2015-06-08,-99,-99,979.333333333333,,,,,9.65217391304348,26.8260869565217,21.695652173913,28.4625,24.6708333333333,764.3,1,930.2,918.7,907.9,893.5,159,0,0,0,0
2015-06-09,-99,-99,977.858333333333,,,,,9,24.304347826087,19.8695652173913,35.0541666666667,28.4625,565.7,1,764.3,930.2,918.7,907.9,160,0,0,0,0
2015-06-10,-99,-99,980.629166666667,,,,,6.80952380952381,19.4285714285714,15.7142857142857,22.7458333333333,35.0541666666667,487.7,1,565.7,764.3,930.2,918.7,161,0,0,0,0
2015-06-11,-99,-99,978.675,,,,,10.8695652173913,26.5652173913043,22.6521739130435,34.3583333333333,22.7458333333333,870.4,2,487.7,565.7,764.3,930.2,162,0,0,0,0
2015-06-12,-99,-99,974.941666666667,,,,,10.0434782608696,23.2608695652174,20.304347826087,30.5708333333333,34.3583333333333,893.7,2,870.4,487.7,565.7,764.3,163,0,0,0,0
2015-06-13,-99,-99,971.5875,,,,,2.43478260869565,13.2173913043478,8.78260869565217,30.7291666666667,30.5708333333333,906.8,2,893.7,870.4,487.7,565.7,164,0,0,0,1
2015-06-14,-99,-99,971.366666666667,,,,,2.1304347826087,11.7826086956522,7.82608695652174,24.95,30.7291666666667,925.6,2,906.8,893.7,870.4,487.7,165,0,0,0,1
2015-06-15,-99,-99,971.445833333333,,,,,13.2608695652174,23.8695652173913,23.0869565217391,24.2875,24.95,802.3,2,925.6,906.8,893.7,870.4,166,0,0,0,0
2015-06-16,-99,-99,977.454166666667,,,,,7.21739130434783,21.6521739130435,17.0869565217391,14.6666666666667,24.2875,575.2,1,802.3,925.6,906.8,893.7,167,0,0,0,0
2015-06-17,-99,-99,979.179166666667,,,,,10.1739130434783,19.695652173913,18.5217391304348,19.3958333333333,14.6666666666667,704.7,1,575.2,802.3,925.6,906.8,168,0,0,0,0
2015-06-18,-99,-99,976.104166666667,,,,,8.65217391304348,22.8260869565217,18.7826086956522,19.2458333333333,19.3958333333333,882.9,2,704.7,575.2,802.3,925.6,169,0,0,0,0
2015-06-19,-99,-99,973.291666666667,,,,,8.82608695652174,18.9130434782609,17.0869565217391,14.2458333333333,19.2458333333333,911.2,2,882.9,704.7,575.2,802.3,170,0,0,0,0
2015-06-20,-99,-99,975.9875,,,,,5.21739130434783,15.4347826086957,12.1739130434783,12.2541666666667,14.2458333333333,681,1,911.2,882.9,704.7,575.2,171,0,0,0,1
2015-06-21,-99,-99,977.733333333333,,,,,2.73913043478261,11.1304347826087,8.17391304347826,8.2125,12.2541666666667,830.5,2,681,911.2,882.9,704.7,172,0,0,0,1
2015-06-22,-99,-99,974.591666666667,,,,,12.4347826086957,23.8695652173913,22.4782608695652,15.0375,8.2125,835.8,2,830.5,681,911.2,882.9,173,0,0,0,0
2015-06-23,-99,-99,972.85,,,,,13.2173913043478,23.5217391304348,22.7826086956522,9.93333333333333,15.0375,626.7,1,835.8,830.5,681,911.2,174,0,0,0,0
2015-06-24,-99,-99,980.208333333333,,,,,10.6521739130435,17.8695652173913,17.9565217391304,11.35,9.93333333333333,733.5,1,626.7,835.8,830.5,681,175,0,0,0,0
