,TrABR2_temp,TrABR2_rh
2014-02-20,5.253835312235812,72.62894773603692
2014-02-21,3.9629407343890577,78.30852164826031
2014-02-22,4.310447453735964,67.2949865491096
2014-02-23,3.200123255697179,65.18170142506804
2014-02-24,3.8380312529694316,70.77481718475654
2014-02-25,3.7072705596774225,67.16811874517661
2014-02-26,2.1078384086767614,67.4860655079691
2014-02-27,2.857725480259708,64.13112015328743
2014-02-28,3.103037651324292,62.6829429997392
2014-03-01,6.389486656358025,65.06675346399798
2014-03-02,5.554800614068158,71.90507305668858
2014-03-03,3.8596129108745276,68.83272226140772
2014-03-04,9.170393179408405,65.11757191098192
2014-03-05,7.8345891716748595,66.89014225356172
2014-03-06,6.762335290445752,66.03475333532955
2014-03-07,3.119359646384664,76.16335369299598
2014-03-08,4.224315290578461,70.2161143448095
2014-03-09,5.360925201154676,69.63570606033619
2014-03-10,4.534871815720548,71.3742210890271
2014-03-11,4.131276643642906,71.755972095743
2014-03-12,3.2786936236594153,71.24668806786704
2014-03-13,0.7573071923774605,71.28593501931847
2014-03-14,0.8780046440764124,72.16201683604775
2014-03-15,6.352280189063275,69.55655269692872
2014-03-16,6.296346910927442,64.88619935217379
2014-03-17,5.812966419037623,66.09436191969338
2014-03-18,3.7708277445273515,68.0103413839062
2014-03-19,7.538106884991564,68.30053021705353
2014-03-20,7.550038763920082,66.47892701486495
2014-03-21,4.523360945598292,69.5484701519265
2014-03-22,7.923625375650285,71.81407979958011
2014-03-23,7.77585627418535,74.94370352811109
2014-03-24,4.836897997141546,60.827002322245484
2014-03-25,6.512484958353837,68.13219495970039
2014-03-26,8.143723532809515,64.8620828794785
2014-03-27,9.636785885213431,67.33337906991441
2014-03-28,9.889593579325027,69.11137084792489
2014-03-29,8.708873293522526,71.41992288328207
2014-03-30,9.676620650648863,70.65400032997628
2014-03-31,9.318758673593248,71.26732572133986
2014-04-01,9.699273774391397,70.74978945828227
2014-04-02,8.755109429743456,70.92778572397219
2014-04-03,9.26209318501258,70.54700818075978
2014-04-04,11.720224269311172,69.71424735883605
2014-04-05,9.404215657652136,68.40776383825877
2014-04-06,9.827552445907006,69.31261672035853
2014-04-07,12.303392454605905,60.0850336776116
2014-04-08,10.995383974347028,55.177408951517776
2014-04-09,9.07118185497674,58.41706055503169
2014-04-10,11.933686444996845,70.65913996638477
2014-04-11,9.810392249926974,74.17931996583111
2014-04-12,11.585949875275706,70.63651861561313
2014-04-13,12.59330946051183,61.54615723955785
2014-04-14,10.285374678456032,64.14950285337737
2014-04-15,9.094404995885881,63.94193326873181
2014-04-16,9.221053838029297,63.32084626465041
2014-04-17,10.665700142575766,63.10853205052169
2014-04-18,11.979901577313637,58.742537127265464
2014-04-19,16.190508958409655,58.48961151154864
2014-04-20,13.4699018660381,65.83051434993413
2014-04-21,14.75005973579758,57.18467301282321
2014-04-22,13.128179098012698,66.83853444067032
2014-04-23,13.43591269948581,54.789828665491186
2014-04-24,16.162688856525833,65.95554809087534
2014-04-25,17.430599184291374,64.6316729141079
2014-04-26,15.879974014853913,63.95678339691291
2014-04-27,15.815637507610141,64.24853620184196
2014-04-28,16.243936759114042,66.01440524799877
2014-04-29,15.832018774153024,64.81177832011625
2014-04-30,15.960383791005375,66.84242626922432
2014-05-01,15.90517597553926,56.197790072492396
2014-05-02,16.208756452144662,60.775478998342166
2014-05-03,12.84676420313976,73.23203525398984
2014-05-04,12.527073688810846,78.74120475018357
2014-05-05,16.359324348648656,66.53748421008962
2014-05-06,17.051781510276026,65.63447882608281
2014-05-07,17.016331675230177,62.98430111604215
2014-05-08,12.399375228610179,63.952773518017835
2014-05-09,16.050502141293286,61.606629195090896
2014-05-10,15.24995705892658,75.96461296485954
2014-05-11,14.983432141001884,78.98615326967555
2014-05-12,12.386498494634841,70.30469388757611
2014-05-13,11.60878742680714,69.14226059140091
2014-05-14,12.141094983870751,70.29190455542961
2014-05-15,11.962236241968704,71.88559246115803
2014-05-16,11.733773215961193,72.94779520803259
2014-05-17,13.951928812121633,68.46296644498777
2014-05-18,14.897473610801297,74.42047562544296
2014-05-19,17.116445538914274,76.50508683204795
2014-05-20,15.103720867783482,86.85036068740656
2014-05-21,18.99353581093429,78.72114513448639
2014-05-22,19.053082930796368,74.72711745769494
2014-05-23,16.186455083041235,79.13090689951767
2014-05-24,18.133124281773885,75.3808776863254
2014-05-25,17.74802205191491,72.51651671977062
2014-05-26,17.006652821607243,86.9075331782752
2014-05-27,16.27194609223975,78.54408826566615
2014-05-28,13.862847982178973,78.4661891158052
2014-05-29,14.542360195930046,72.52153171329705
2014-05-30,14.95745280805999,66.92517951053955
2014-05-31,16.49873102674362,71.2685638304242
2014-06-01,17.90901315054882,75.79557272696476
2014-06-02,17.904120944167897,75.47934098945582
2014-06-03,20.478274148128538,83.48224196461446
2014-06-04,18.44963476000333,75.69719025748284
2014-06-05,20.046384201689033,80.38628778747119
2014-06-06,19.67531856394307,80.7656684755902
2014-06-07,19.17321539830799,75.73788924840173
2014-06-08,17.454293944163698,74.47378259448774
2014-06-09,18.68759901893011,71.74801011450027
2014-06-10,19.426956575034257,77.15213018055522
2014-06-11,23.551105136575334,73.04978069185103
2014-06-12,21.939354108563307,76.19477762849075
2014-06-13,23.09584728204716,73.6332765078917
2014-07-09,17.63781124427624,71.24986806345962
2014-07-10,17.893802830313966,74.61343386833472
2014-07-11,17.62396396897641,75.40059261722422
2014-07-12,20.311699992732443,77.10183785675142
2014-07-15,19.821677197339344,70.00532581875872
2014-07-16,20.173265424875787,72.97383752698056
2014-07-18,22.421071809130567,67.31799241609883
2014-07-19,21.39712971983816,76.6393343251111
2014-07-31,23.227461794766583,71.81519849920811
2014-08-01,21.61614893559001,80.47520844463291
2014-08-02,23.274701556430916,76.12122577723311
2014-08-03,23.059414942192237,67.86953103798884
2014-08-04,22.026044429138402,75.22090049270552
2014-08-05,21.89897755548581,73.48045101403042
2014-08-06,22.41084515607412,72.20251954201382
2014-08-07,22.567010927089203,82.68072684658429
2014-08-08,23.42628128802965,76.70260180459466
2014-08-09,22.91195845465745,78.17497495837294
2014-08-10,22.831051629795617,71.93069225693007
2014-08-11,22.009785117257056,77.68970750717301
2014-08-12,18.590282832949455,72.12157925712579
2014-08-13,21.63584227957669,71.70853453898684
2014-08-14,19.207698710988492,85.82658839976729
2014-08-15,18.804024165108462,72.15408024984823
2014-08-16,17.034431685268828,79.71734397965778
2014-08-17,21.011951363343968,77.97746252415762
2014-08-18,22.66596722678623,75.69129630499924
2014-08-19,23.695119096517406,74.47825826521283
2014-08-20,22.574160865927468,75.37198927744467
2014-08-21,18.547889116793563,74.7937024071928
2014-08-22,20.481274463606834,73.42765901842317
2014-08-23,22.891023120677122,81.09326453740758
2014-08-24,20.78394550159846,86.02325689125661
2014-08-25,18.42966518765784,77.23984313565319
2014-08-26,20.08990342116756,78.8766439310304
2014-08-27,19.18579087257857,81.71363139632041
2014-08-28,19.45747054262093,80.91669468844749
2014-08-29,20.918534798733134,72.51760978405217
2014-08-30,18.879586836553813,80.85335181149372
2014-08-31,20.177283668052997,83.28296232588848
2014-09-01,16.166195653139518,80.89472365111902
2014-09-02,16.074685879858734,79.6911722409868
2014-09-03,16.95233817363949,76.57468689438802
2014-09-04,15.042094482811677,80.72197143361257
2014-09-05,18.74606988135462,80.39704964642752
2014-09-06,21.203662973342503,80.09650452157075
2014-09-07,20.287332571336744,74.9104548865775
2014-09-08,19.67681123693624,79.53743553391104
2014-09-09,20.87233020849509,74.17531550210177
2014-09-10,20.698952612907068,76.83979969592122
2014-09-11,16.77975502037325,73.79103112643313
2014-09-12,15.652175477293877,76.30398207686761
2014-09-13,14.248217575088933,80.81648777754373
2014-09-14,16.997335194814248,87.33974700937198
2014-09-15,19.3811233344084,83.84546013935304
2014-09-16,20.059615706884866,81.62186380120687
2014-09-17,19.786773382379128,81.17831664323708
2014-09-18,17.816280562667544,84.39262765531275
2014-09-19,19.219798128390234,84.21554313773464
2014-09-20,16.212586975263605,81.31771451432867
2014-09-21,14.42270919343192,87.04838851638438
2014-09-22,17.082974379985703,81.7140198287714
2014-09-23,13.26777897200256,76.20247954266928
2014-09-24,16.04220611156375,83.92423023349888
2014-09-25,14.844115895692335,81.89313679508196
2014-09-26,14.708554563018252,80.39109125223048
2014-09-27,13.70606437941698,81.09735481821336
2014-09-28,12.119832690487396,75.48624891756012
2014-09-29,12.467986397300109,81.66057737467179
2014-09-30,13.668363056507996,87.84214092836172
2014-10-01,13.788067988156236,86.04971597221743
2014-10-02,13.651697961214808,82.56863685212845
2014-10-03,13.270152697499666,86.89178373829644
2014-10-04,12.30843457571764,87.93885973729768
2014-10-05,11.560489846821616,87.33487973073144
2014-10-06,12.700917193027527,89.49883957688445
2014-10-07,6.326466346677553,88.81744484922838
2014-10-08,12.329959102795007,88.25007092598905
2014-10-09,11.776019932843694,86.92003082768517
2014-10-10,11.75730722535517,86.86707723603412
2014-10-11,11.10613163366252,87.77143375177664
2014-10-12,13.098090916447292,85.92306808261692
2014-10-13,12.658354718002617,87.29707399627667
2014-10-14,11.71292897036769,86.95515526567704
2014-10-15,13.51566816470589,86.59067579182373
2014-10-16,12.573640849438094,86.77175566561239
2014-10-17,12.535251573135588,84.47160627522355
2014-10-18,13.099725168181795,76.81407998582696
2014-10-19,11.935775509889684,83.43580496643354
2014-10-20,11.854054027156593,88.25314470604629
2014-10-21,10.642057472247233,90.54045433218096
2014-10-22,9.221995554829146,89.32013431192458
2014-10-23,9.23070840533276,88.20546905671404
2014-10-24,9.884082991253738,80.39979562164254
2014-10-25,12.032450481639247,83.17661376627917
2014-10-26,11.187601753022138,89.16531515752168
2014-10-27,11.979853088906674,83.48388144125393
2014-10-28,9.960926422149443,92.14055211866254
2014-10-29,11.794967210438466,93.69465008088426
2014-10-30,8.44317395877057,93.45607762993525
2014-10-31,8.088784054674004,87.70935405459025
2014-11-01,7.324743793172715,90.0279573920611
2014-11-02,8.20185024528704,88.94140891286787
2014-11-03,11.594643292683996,95.60507670734025
2014-11-04,9.008185327241474,89.39892161023651
2014-11-05,9.817274703371075,93.14688746250964
2014-11-06,9.62571231458363,90.04969493066154
2014-11-07,8.822087919714571,90.72671070485552
2014-11-08,9.357334604915717,81.03998850932442
2014-11-09,8.20129971287914,88.85638976496634
2014-11-10,7.604520236964256,92.70790268739562
2014-11-11,6.6629030131650575,93.56589727729539
2014-11-12,10.03768508393607,96.26004555216835
2014-11-13,9.287266123421235,94.70309082879793
2014-11-14,9.08166170517823,95.68650888164947
2014-11-15,7.01935705125881,93.30573845225149
2014-11-16,6.927024242898431,94.46010198424857
2014-11-17,7.381745072560122,88.73883547344532
2014-11-18,6.008596013843886,92.4975315968354
2014-11-19,5.511563632933275,92.00130157416945
2014-11-20,5.547395932273783,95.31716257118833
2014-11-21,5.090044336064974,90.05980716421027
2014-11-22,4.11192360038093,94.47276678003703
2014-11-23,3.269597595518733,94.9310370489347
2014-11-24,3.4592935039778867,94.00207014985592
2014-11-25,2.348425397985144,95.26270893091636
2014-11-26,1.0512996487343431,90.9805991257679
2014-11-27,-0.5751603926363615,94.24107878157726
2014-11-28,0.805258790495941,93.47901949378209
2014-11-29,4.7693480703306745,83.44896018084629
2014-11-30,5.101850541897584,73.98604435673218
2014-12-01,4.787398099595771,86.5715562639998
2014-12-02,3.883659852793197,91.27059065594297
2014-12-03,3.427633079643744,91.3498732167282
2014-12-04,4.472472593289993,93.9470430622943
2014-12-05,2.15929473062485,94.95846867135286
2014-12-06,4.046651883540527,85.80814260528658
2014-12-07,8.61118024253561,80.26744682278839
2014-12-08,5.795285220085537,84.29451576075762
2014-12-09,4.805566965568707,87.23940773585244
2014-12-10,5.212081896747921,85.44169795649685
2014-12-11,0.3605514548214544,87.11347785025055
2014-12-12,0.9533348546469675,87.31370606461067
2014-12-13,2.8397025403108374,94.61717118787666
2014-12-14,2.8277027157387806,94.4053291843453
2014-12-15,1.0337955721330403,91.09745060053268
2014-12-16,1.2644009012034825,91.29487427953144
2014-12-17,1.3700409643297988,92.0103662367628
2014-12-18,2.0450758269975,92.36875430408801
2014-12-19,0.5796330557264301,94.22921323692609
2014-12-20,2.81147572059101,94.93187993811586
2014-12-21,4.174540367362129,81.74263139885623
2014-12-22,1.3481449554167555,93.76528884454457
2014-12-23,1.469551828196076,94.20156686412741
2014-12-24,3.7318896621184403,81.23236839869791
2014-12-25,4.464456522948597,82.91472525950154
2014-12-26,3.0415588628999735,83.28122220442533
2014-12-27,2.8801121088981922,90.31268897266173
2014-12-28,2.5673192033784296,73.95121777065145
2014-12-29,2.8893739968479464,89.8235510410299
2014-12-30,2.224518121337135,91.67208373594828
2014-12-31,4.348784750490347,80.30248766680684
2015-01-04,2.701631558514835,71.25718387926008
2015-01-05,4.327839168945334,74.70109853010618
2015-01-06,4.435316655103424,73.14698179059491
2015-01-07,1.1428750076286898,81.36266418750931
2015-01-08,1.2485083800463028,83.37971904748484
2015-01-09,1.0502600729012395,80.92683041758235
2015-01-10,1.3350547975645135,82.69086032273201
2015-01-11,2.6630397028667465,79.84722094762442
2015-01-12,0.08612386875966623,85.30915112726453
2015-01-13,0.41919039546507464,83.5328758515646
2015-01-14,0.12486933157792691,87.5638971077135
2015-01-15,1.142851697587679,75.91051327420305
2015-01-16,1.580751577886648,79.91593932870016
2015-01-17,0.40534363725887873,85.65982556883144
2015-01-18,2.7093748453559394,82.17523412974566
2015-01-19,0.7060304914470282,78.15632259141239
2015-01-20,-0.19497670851221688,84.99720466455568
2015-01-21,1.178000830821523,79.32833521309799
2015-01-22,-0.5224967200997166,84.06456173630244
2015-01-23,0.5857142748814711,76.82542406013775
2015-01-24,2.7535399934615703,78.85629762995518
2015-01-25,3.0029995253899213,71.53624516540265
2015-01-26,1.2181013615191305,85.34771310629114
2015-01-27,0.5829542208471763,80.55449964388606
2015-01-28,0.43833649253082263,86.92297160653536
2015-01-29,1.338963144300018,88.2975700151243
2015-01-30,3.0936705050331876,75.25529066333974
2015-01-31,4.323224892722468,82.26000268595527
2015-02-01,3.7436398876920673,81.64381308209009
2015-02-02,1.4878703020691704,89.08929770635217
2015-02-03,1.6809889866352952,82.10283419233353
2015-02-04,0.44111781094432495,82.27969366414133
2015-02-05,1.695010728970009,85.81280791949754
2015-02-06,0.9848479606774673,80.78846827883272
2015-02-07,1.1723544771596106,84.58990700761977
2015-02-08,2.6015666463668663,82.76085424485109
2015-02-09,3.781649848689034,69.00783638663803
2015-02-10,3.3399148822669416,71.64507105875224
2015-02-11,0.9825420157641049,78.7736425568612
2015-02-12,1.1781715154816412,75.85472116326233
2015-02-13,1.9820671964115373,75.16728620621029
2015-02-14,1.5515801893348888,78.55076129507955
2015-02-15,1.7485101783646895,77.874269005781
2015-02-16,2.0582058118553324,74.563530621185
2015-02-17,3.3664466744023493,74.07191383015126
2015-02-18,4.333743161497189,75.55211614351921
2015-02-19,4.442252175542761,76.41485421683069
2015-02-20,3.7501225605526884,77.65847721488997
2015-02-21,1.907616143867415,75.27533363750274
2015-02-22,2.122510476478954,67.79365583479147
2015-02-23,4.33742100453988,77.49333325930512
2015-02-24,6.091745291035134,63.56058163503389
2015-02-25,4.931805465246881,58.19226073921803
2015-02-26,4.247318995046458,75.01977770955449
2015-02-27,2.8618888729405154,59.914039819012196
2015-02-28,5.193642062896127,70.76736559101957
2015-03-01,5.707858937324551,70.1858069202144
2015-03-02,5.6700033385273745,69.40480248254327
2015-03-03,8.287493978730657,65.66466805781698
2015-03-04,8.229591043802042,65.17310868274407
2015-03-05,7.060380821805068,68.67865772169169
2015-03-06,7.876749338902384,62.44225672944298
2015-03-07,7.719277612440808,70.2695643650592
2015-03-08,7.695554347545528,69.76091214935639
2015-03-09,6.473085294771047,69.77226938305915
2015-03-10,4.734768362858455,71.34268049535586
2015-03-11,6.66017093428485,70.06928331950255
2015-03-12,7.014674787131297,69.53939071516625
2015-03-13,9.42059997508415,69.02303238065065
2015-03-14,7.155029160209587,70.33777166496311
2015-03-15,4.750793856366851,70.62703683981849
2015-03-16,3.233176742105442,71.56319320223633
2015-03-17,1.9849768530457428,71.12622167858753
2015-03-18,4.391311179287882,72.76396132761458
2015-03-19,3.8441687313792796,72.11719449096066
2015-03-20,3.345058097404235,72.87996676868418
2015-03-21,5.836899446227389,70.05620445665194
2015-03-22,5.145292008439165,70.09970227635591
2015-03-23,5.567569614060796,70.33826636784137
2015-03-24,2.24524305611605,70.05370524967249
2015-03-25,6.878564077324942,70.19476640386424
2015-03-26,7.247497855707776,65.7449011068891
2015-03-27,5.78973804955637,62.44758967009472
2015-03-28,8.542976148274382,66.24903142733851
2015-03-29,10.021872758828643,70.07533523254851
2015-03-30,6.638040451312615,71.38365545279316
2015-03-31,5.943518374422225,59.60441351947803
2015-04-01,5.4182229219551505,59.256772600082606
2015-04-02,5.705030035362305,58.40004443821402
2015-04-03,6.178041613548609,59.31998622081734
2015-04-04,10.454155861962285,69.40679413047886
2015-04-05,13.00297657692804,64.4481208535046
2015-04-06,11.95250545985775,60.59255899251868
2015-04-07,9.412420012393465,62.89007797544115
2015-04-08,10.526579662939273,65.86264486434739
2015-04-09,13.695606447999893,61.92944009448054
2015-04-10,12.473431299556363,62.62567634700654
2015-04-11,10.50123863839872,67.72578122051243
2015-04-12,12.005599740869652,65.41418602281747
2015-04-13,11.268004662555237,62.524339541438664
2015-04-14,11.766188316797962,63.33372405957071
2015-04-15,12.131573861289866,74.32345260219796
2015-04-16,12.30275069471112,68.02627349615408
2015-04-17,13.178677858667642,67.2383614993005
2015-04-18,12.935981498631072,71.53208636684022
2015-04-19,13.029728270816666,75.63871162713389
2015-04-20,12.364550470930093,60.78682010199293
2015-04-21,14.213283021270156,65.5453172429815
2015-04-23,16.159852162144887,67.02742740746585
2015-04-24,15.82403804050104,68.57356710297628
2015-04-25,14.52595232898574,67.87528281458292
2015-04-26,15.383376752404827,58.04823691963965
2015-04-27,15.57106683191731,64.21360261289186
2015-04-28,14.83545226930431,65.13956716430373
2015-04-29,13.49656401566653,66.55051639035023
2015-04-30,15.203582571862015,75.32081700937258
2015-05-01,15.076699540239733,60.48633123178302
2015-05-02,14.936598603634621,73.10008334175708
2015-05-03,14.127364870629979,71.36186150375472
2015-05-04,13.287290960317153,67.80078540963027
2015-05-05,16.669400625074708,66.07969986768481
2015-05-06,16.533156726499207,63.538908252841296
2015-05-07,11.633706629358802,74.04243408039663
2015-05-08,14.344714288998034,65.26532374655403
2015-05-09,16.055787905387074,72.47989535713388
2015-05-10,15.262972717714046,73.0181916867419
2015-05-11,15.274903328364799,72.32688867526257
2015-05-12,15.04644178857357,72.41775070532408
2015-05-13,16.689776059232912,67.3108934291837
2015-05-14,15.840310237616311,67.80572003078473
2015-05-15,15.807989828141462,69.69011717785244
2015-05-16,16.19628660355958,76.40351022474134
2015-05-17,16.5399790841917,77.35148343700624
2015-05-18,17.862400913979883,73.2654515511256
2015-05-19,18.015357083940316,77.14236378849284
2015-05-20,15.874113610774755,79.27931260233078
2015-05-21,14.683959421297226,69.94564365194962
2015-05-22,16.555570137870905,75.76746775608152
2015-05-23,14.899139731423032,63.74269331938228
2015-05-24,14.067273092142209,67.23532548673352
2015-05-25,15.927445967791149,66.31960121071648
2015-05-26,17.335369419685037,66.08490629898421
2015-05-27,15.043654681177278,67.24469513730403
2015-05-28,16.57701522354333,76.81648346924239
2015-05-29,17.38048692977602,77.1573334320976
2015-05-30,18.971895643207294,73.40705308999667
2015-05-31,18.167825173459782,71.88289766309416
2015-06-01,18.15584095118279,75.09069066600081
2015-06-02,19.96188176267205,81.19986231267144
2015-06-03,17.60291016840318,79.93517883675494
2015-06-04,17.893224742061197,70.8649935462428
2015-06-05,18.541464686975374,75.58313460999148
2015-06-06,20.271664932863793,77.31402696426913
2015-06-07,20.514435747512376,77.1420025936029
2015-06-08,22.882710601578307,78.43675391986952
2015-06-09,19.752538616309657,78.88302576078043
2015-06-10,20.692185730417705,81.99301618090772
2015-06-11,19.609959040574253,76.42115093506627
2015-06-12,24.054699714033696,72.9835740453702
2015-06-13,19.415815323911673,75.7241898576298
2015-06-14,21.374489606023918,76.84728508655128
2015-06-15,21.482480317263573,79.57454012463391
2015-06-16,18.547418623035284,73.19569008772368
2015-06-17,20.327481709355528,74.71485957555988
2015-06-18,20.13524690394289,72.44127194108128
2015-06-19,18.910921882233666,70.81266634317129
2015-06-20,19.465574140610276,73.12537406914088
2015-06-21,17.28334578772635,72.58022953057322
2015-06-22,18.93064710518416,66.61913230795926
2015-06-23,17.85007404191192,75.00214356189706
2015-06-24,18.599760514216975,73.96014433784394
2015-06-25,18.848638214361852,79.06813399115418
2015-06-26,19.845953591324843,71.94700925951449
2015-06-27,23.022195797517213,74.05792480412488
2015-06-28,20.535450000194253,72.68833832822641
2015-06-29,20.896145842671437,71.95711223334311
2015-06-30,22.309197101614668,72.89305639022375
2015-07-01,21.06750392340935,74.2223953652284
2015-07-02,24.119145688601915,72.02433672111896
2015-07-03,24.68591892467706,75.86700086344096
2015-07-04,22.110957075575495,75.93406864095995
2015-07-05,19.947107387329194,77.70013556067396
2015-07-06,22.078332374117192,73.98685803918094
2015-07-07,21.27339159985354,77.87599746701257
2015-07-08,22.236014368415745,75.52757297144561
2015-07-09,17.637734004864008,71.49495965335922
2015-07-10,17.897537037713587,84.0676453768258
2015-07-11,22.62371638749901,70.46866262394659
2015-07-12,21.564578269912015,74.7900102154059
2015-07-13,22.68151939826884,66.56640739661471
2015-07-14,20.019024993446845,69.37816986352225
2015-07-15,22.497343105080407,66.91780216401133
2015-07-16,23.911075187569804,66.8207009222461
2015-07-17,23.86188140714507,73.40120022122117
2015-07-18,21.686737492660946,76.48352673912683
2015-07-19,20.89235167646022,81.17953047202839
2015-07-20,21.17193157551136,72.693937678665
2015-07-21,24.168435530103448,77.90164082017287
2015-07-22,22.475112154112633,74.38322393128759
2015-07-23,22.361976792078163,75.96497311779294
2015-07-24,22.056768242845397,76.55048431661257
2015-07-25,20.824227910824384,79.98652171020383
2015-07-26,20.745659695612343,78.41372867756257
2015-07-27,23.370398298796207,71.2302343553297
2015-07-28,22.639726282843295,76.92749444533447
2015-07-29,19.821925805157942,81.16688779537299
2015-07-30,17.830075757404675,70.71972185852648
2015-07-31,21.919567978478174,71.72324339844683
2015-08-01,23.433147054572075,74.7904345399706
2015-08-02,22.824607525524662,77.53348598513841
2015-08-03,25.040500022019362,74.42213226292246
2015-08-04,15.924303058004723,80.59181907035703
2015-08-05,16.972592685610742,79.16897868960227
2015-08-06,15.792294278059288,80.10637605913176
2015-08-07,15.8732593686492,80.37793777253846
2015-08-08,14.82024509719143,74.88310334567298
2015-08-09,15.754804041190896,75.30543544903927
2015-08-10,15.917563293139779,79.42682014392024
2015-08-11,16.87355138764112,78.5459636097127
2015-08-12,15.892369636683233,77.95605591663495
2015-08-13,16.07512909660267,79.23937739848402
2015-08-14,15.136495011202124,81.40949395650851
2015-08-15,16.51445991736714,82.58109908932784
2015-08-16,15.6593171656655,80.836177265455
2015-08-17,18.008376935008673,77.92175397119142
2015-08-18,18.013971046567104,78.33598075847061
2015-08-19,21.69758805670184,78.94348936777116
2015-08-20,22.469474426099115,76.07918029514515
2015-08-21,22.42404070831809,78.3990276197043
2015-08-22,19.372709296388827,80.4191792091877
2015-08-23,20.097885083284755,81.80694526789031
2015-08-24,21.901543501141337,79.72736472275434
2015-08-25,19.296102075421263,80.93701823832961
2015-08-26,19.428687647005958,71.49518970490942
2015-08-27,21.652198342020863,75.60166886306799
2015-08-28,21.15532266327189,83.16679797673166
2015-08-29,18.784057020078112,80.52071231231945
2015-08-30,18.485223326370615,74.50220817404448
2015-08-31,18.913628610830276,80.8200063406061
2015-09-01,21.753884128866627,75.42882578590475
2015-09-02,20.082180688701875,76.43394568205987
2015-09-03,17.305988893459304,75.11249959810397
2015-09-04,16.272535610349873,75.81503892352227
2015-09-05,18.08121211646081,89.3690604294882
2015-09-06,15.520580987783369,83.8337307682625
2015-09-07,16.47827950885073,73.57267895605804
2015-09-08,16.413269630081256,79.69723727363478
2015-09-09,17.827196636524004,73.4254346583828
2015-09-10,20.830617360883398,76.9542356818781
2015-09-11,20.17054897018474,78.15268357090561
2015-09-12,18.380146872497267,81.37009087503942
2015-09-13,19.90859633069629,77.89916760551728
2015-09-14,19.590033736648877,84.09081797119305
2015-09-15,21.06296990156531,78.70072390196316
2015-09-16,20.02148290994012,82.92085800560967
2015-09-17,16.5677421221772,82.41180487110621
2015-09-18,19.806194624309676,85.89208131273315
2015-09-19,16.020441544504877,79.27315746733925
2015-09-20,13.297152837553009,77.85375164607284
2015-09-21,13.16310928270099,74.71341850542443
2015-09-22,16.839047084657285,81.64754716308427
2015-09-23,16.827274827461284,84.09977525134573
2015-09-24,14.008868003061268,75.75537275860164
2015-09-25,13.824163597602109,74.90798908567947
2015-09-26,13.949723065155663,81.34674239204556
2015-09-27,13.862432106729687,81.448621113776
2015-09-28,13.965924432721181,80.37614109690672
2015-09-29,12.271804809432405,83.611354869103
2015-09-30,13.538620766459726,85.11186299630002
2015-10-01,12.099989071458728,86.91742255372014
2015-10-02,12.793190173715185,89.57694679045925
2015-10-03,12.880163954094522,87.3627539362241
2015-10-04,12.948606810591784,86.40901628765269
2015-10-05,12.95361013214388,81.5797148837995
2015-10-06,12.553129586611517,85.87253888449284
2015-10-07,10.33554018856739,85.7073928090378
2015-10-08,10.241810981025703,82.32015761743868
2015-10-09,14.432369112559346,87.91128108919048
2015-10-10,12.303223876555275,88.55613576953014
